#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115302,34,204336016171
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336027591
0,115302,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,115289,34,204336039093
0,285569738,369455632,31047
0,0,255,17977015122519295
0,0,917504,268726986
0,4185600,4185600,17977015115055104
0,31000,100694405,285569738
0,0,4,17977015115055104
0,0,202381572,17280956800
0,4185600,3399168,14106734386745600
0,31000,555335,131323020736534
0,0,0,17977015114137855
0,0,58720256,130910603212822
0,4185600,4185600,17977015114137855
0,33847312,31000,17180160514
0,2060,0,17977015114141440
0,133292287,0,21475193346
0,4185600,4185600,17977015114141440
0,369455632,31000,6150427146256
0,255,0,17977015247429887
0,8381695,0,1095586247184
0,4185600,4185600,17977015122519295
0,268726986,33847312,268726986
0,0,1600,17977015115055104
0,917504,133292287,285569738
0,4185600,4185600,17977015115055104
0,285569738,369455632,17280563589
0,0,255,14599315595991812
0,917504,8381695,92427696240662
0,4185600,4185600,17977015114137855
0,67402112,268726986,6184786753552
0,4,0,17977015247429887
0,202381568,917504,1095586116112
0,3284480,4185600,17977015122519295
0,291330,285569738,129957120669718
0,4,0,17977015114137603
0,3840,917504,268726986
0,4185600,4185600,17977015115055104
0,291330,67402112,285569738
0,4,4,17977015115055104
0,3840,202382080,12952041861
0,4185600,3284480,14599315595989252
0,291330,33978384,339307491842
0,4,1608,17977015114141440
0,3840,133292287,29186
0,4185600,4185600,17977015114141440
0,291330,369586704,330717557250
0,4,255,17977015114141440
0,3840,8381695,335012459010
0,4185600,4185600,17977015114141440
0,291330,268726986,326422524418
0,4,0,17977015114141440
0,3840,917504,6189081720848
0,4185600,4185600,17977015247429887
0,4616706,285569738,1095586116112
0,4,0,17977015122519295
0,3840,917504,29186
0,4185600,4185600,17977015114141440
0,555335,101087616,268726986
0,0,4,17977015115055104
0,58720256,202379520,285569738
0,4185600,3284480,17977015115055104
0,31000,100694038,67139973
0,0,30576,14599315595989252
0,0,255,31047
0,4185600,4185600,17977015172857856
0,31000,30742,18446744070694336528
0,0,30480,17977015248347391
0,0,255,304947360258
0,4185600,4185600,17977015114141440
0,33847312,33978384,4294998018
0,2088,1612,17977015114141440
0,133292287,133292287,330712707586
0,4185600,4185600,17977015114141440
0,369455632,369586704,6201966622736
0,255,255,17977015247429887
0,8381695,8381695,1095586116112
0,4185600,4185600,17977015122519295
0,268726986,268726986,268726986
0,0,0,17977015115055104
0,917504,917504,285569738
0,4185600,4185600,17977015115055104
0,285569738,285569738,12952041861
0,0,0,14599315595991300
0,917504,917504,6150427015184
0,4185600,4185600,17977015247429887
0,67402112,100891008,1095586116112
0,4,4,17977015122519295
0,202382080,202381568,268726986
0,3284480,3284480,17977015115055104
0,33978384,291330,285569738
0,2096,4,17977015115055104
0,133292287,3840,17247271296
0,4185600,4185600,14106734386748160
0,369586704,356866,6189081851920
0,255,5,17977015247429887
0,8381695,3840,1095586247184
0,4185600,4185600,17977015122519295
0,268726986,33978384,268726986
0,0,1576,17977015115055104
0,917504,133292287,285569738
0,4185600,4185600,17977015115055104
0,285569738,369586704,17280956800
0,0,255,14106734386745600
0,917504,8381695,131323020933142
0,4185600,4185600,17977015114137855
0,101087616,268726986,130910653741078
0,4,0,17977015114137855
0,202379520,917504,17180160514
0,3284480,4185600,17977015114141440
0,100694038,285569738,21475193346
0,30576,0,17977015114141440
0,255,917504,6081707669520
0,4185600,4185600,17977015247429887
0,30742,100694405,1095586247184
0,30480,4,17977015122519295
0,255,202382084,268726986
0,4185600,3399168,17977015115055104
0,291330,33847312,285569738
0,4,1584,17977015115055104
0,3840,133292287,17280563589
0,4185600,4185600,14599315595991812
0,356866,369455632,6201969309712
